C2,-39.7443,  3.1406, 28.4524,  0.0788,  6.0993, -4.2177, -7.4345,  0.    ,  0.    , -1.8228, -0.7102,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.499 ,-14.6595
B6,-39.7204,  3.2241, 28.5505,  0.0857,  6.1408, -4.2037, -7.4599,  0.    ,  0.    , -1.828 , -0.709 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5556,-14.3644
B7,-39.7158,  3.6881, 28.8374,  0.0609,  5.8112, -4.3355, -7.6738,  0.    ,  0.    , -1.8067, -0.7221,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.8429,-14.0133
B8,-39.7531,  3.2845, 27.9829,  0.081 ,  6.1059, -4.1537, -7.4436,  0.    ,  0.    , -1.8131, -0.7127,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2795,-15.1424
E2,-39.3727,  2.8499, 28.5249,  0.0697,  5.9389, -4.3352, -7.6046,  0.    ,  0.    , -1.8022, -0.7209,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4373,-15.0148
E3,-39.3727,  2.8499, 28.5249,  0.0697,  5.9389, -4.3352, -7.6046,  0.    ,  0.    , -1.8022, -0.7209,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4373,-15.0148
B11,-39.3354,  3.1861, 28.9777,  0.0686,  5.9378, -4.4206, -7.5202,  0.    ,  0.    , -1.8058, -0.7158,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5301,-14.0976
B10,-39.5607,  2.6767, 28.5976,  0.0703,  6.0308, -4.2755, -7.4569,  0.    ,  0.    , -1.8055, -0.7171,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2482,-15.1921
C1,-39.6472,  3.32  , 28.2606,  0.0828,  6.1181, -4.1518, -7.4399,  0.    ,  0.    , -1.8211, -0.7105,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5989,-14.3899
E10,-39.4518,  2.8348, 28.4463,  0.0691,  6.0892, -4.1812, -7.4576,  0.    ,  0.    , -1.8325, -0.7105,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4174,-14.7768
