B2,-33.9275,  2.0574, 21.8514,  0.1969,  6.023 , -3.829 , -6.4356,  0.    ,  0.    , -1.8481, -0.8195,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3961,-15.3348
P3,-36.8077,  1.9284, 24.6303,  0.1073,  5.2873, -4.0065, -7.0332,  0.    ,  0.    , -1.876 , -1.3964,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.459 ,-17.7073
A11,-35.7175,  1.4961, 25.1845,  0.0947,  5.1192, -3.8611, -6.8083,  0.    ,  0.    , -1.8608, -1.714 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.41  ,-16.6572
A3,-34.5898,  1.6952, 23.53  ,  0.1714,  5.376 , -3.9784, -6.2071,  0.    ,  0.    , -1.8794, -0.6468,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2948,-15.2341
A8,-34.5363,  1.9234, 24.1081,  0.1274,  5.4464, -4.0633, -6.4571,  0.    ,  0.    , -1.8864, -1.204 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2533,-15.2886
N7,-34.3217,  1.4245, 24.6575,  0.097 ,  5.2988, -3.9941, -6.3478,  0.    ,  0.    , -1.8787, -0.9273,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3184,-14.6732
N5,-35.3174,  1.6272, 24.6517,  0.1421,  5.2209, -4.1812, -6.0963,  0.    ,  0.    , -1.8763, -0.6419,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2488,-15.2223
N12,-34.1405,  1.7915, 23.5158,  0.1612,  5.3819, -4.0255, -6.2399,  0.    ,  0.    , -1.8804, -0.6547,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1476,-14.943 
H6,-34.9878,  1.6393, 24.1753,  0.1299,  5.265 , -3.9749, -6.3553,  0.    ,  0.    , -1.8772, -0.8986,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2264,-15.6581
H5,-34.6041,  1.7033, 23.7486,  0.1347,  5.3594, -3.9669, -6.3056,  0.    ,  0.    , -1.8833, -0.6374,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3917,-15.0596
N11,-34.6152,  2.0318, 22.9235,  0.0721,  5.1061, -3.7796, -6.1877,  0.    ,  0.    , -1.8427, -1.2294,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.3594,-15.1617
N10,-34.8228,  1.5259, 25.0168,  0.0778,  5.319 , -4.0378, -6.5023,  0.    ,  0.    , -1.8844, -1.216 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2493,-15.2744
Q1,-34.9035,  1.6109, 24.4109,  0.135 ,  5.3296, -3.9797, -6.3681,  0.    ,  0.    , -1.8807, -0.9332,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1869,-15.3919
A4,-35.0042,  1.5519, 24.4206,  0.0908,  5.4228, -4.0961, -6.5063,  0.    ,  0.    , -1.8873, -1.4683,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9816,-16.4946
A12,-34.8837,  1.6484, 23.9459,  0.1238,  5.3085, -3.9637, -6.3192,  0.    ,  0.    , -1.8775, -0.9357,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2117,-15.7416
P5,-35.9944,  1.7702, 24.8164,  0.0976,  5.3033, -3.9511, -6.6168,  0.    ,  0.    , -1.8778, -1.4749,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2335,-16.6939
Q9,-35.3324,  1.8629, 23.7174,  0.1274,  5.4975, -3.8805, -6.3427,  0.    ,  0.    , -1.8941, -0.6546,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2945,-15.6047
B5,-34.8903,  1.6421, 23.3217,  0.2007,  5.3253, -3.9609, -6.3416,  0.    ,  0.    , -1.8748, -0.6419,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2998,-15.9199
P9,-36.3035,  1.4638, 25.2145,  0.0993,  5.1958, -3.8606, -6.8463,  0.    ,  0.    , -1.8685, -1.9278,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4784,-17.3548
P12,-35.8534,  1.7095, 24.1611,  0.0698,  4.7917, -3.8643, -6.382 ,  0.    ,  0.    , -1.8319, -0.7233,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.6989,-16.2239
Q4,-35.6309,  1.5479, 23.9896,  0.1436,  5.2376, -3.9738, -6.4348,  0.    ,  0.    , -1.8694, -0.9181,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3006,-16.6076
P7,-33.7214,  2.2421, 23.6333,  0.1517,  6.5836, -4.0109, -6.7218,  0.    ,  0.    , -1.9479, -1.1557,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2663,-13.6805
Q12,-35.9819,  1.751 , 24.1077,  0.1342,  5.4559, -3.8626, -6.6069,  0.    ,  0.    , -1.873 , -1.4577,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2229,-17.1103
P2,-35.9028,  1.5191, 24.2507,  0.1054,  5.2285, -4.0006, -6.7778,  0.    ,  0.    , -1.8854, -1.436 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0884,-17.8105
Q5,-35.9028,  1.5191, 24.2507,  0.1054,  5.2285, -4.0006, -6.7778,  0.    ,  0.    , -1.8854, -1.436 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0884,-17.8105
Q10,-35.9028,  1.5191, 24.2507,  0.1054,  5.2285, -4.0006, -6.7778,  0.    ,  0.    , -1.8854, -1.436 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0884,-17.8105
Q11,-35.6519,  1.7613, 23.2765,  0.2043,  5.4592, -3.9436, -6.4215,  0.    ,  0.    , -1.8827, -0.6549,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2714,-16.5819
P8,-35.2212,  1.6356, 24.6494,  0.1408,  5.3651, -3.8894, -6.5779,  0.    ,  0.    , -1.8773, -1.4696,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1817,-16.0629
N6,-34.5048,  1.4766, 24.1863,  0.179 ,  5.2367, -3.9857, -6.4267,  0.    ,  0.    , -1.8763, -0.6348,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2793,-15.0703
A2,-34.8712,  1.6075, 23.7535,  0.2047,  5.391 , -3.9763, -6.3116,  0.    ,  0.    , -1.8786, -0.6486,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2641,-15.4657
A6,-34.8712,  1.6075, 23.7535,  0.2047,  5.391 , -3.9763, -6.3116,  0.    ,  0.    , -1.8786, -0.6486,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2641,-15.4657
Q2,-35.2201,  1.6635, 23.6116,  0.1788,  5.3925, -3.9627, -6.2906,  0.    ,  0.    , -1.8794, -0.6512,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2182,-15.9394
P10,-35.7276,  1.6956, 24.0472,  0.1046,  5.3537, -3.8144, -6.6307,  0.    ,  0.    , -1.8767, -1.4611,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1686,-17.1408
P11,-35.4382,  1.6734, 23.2088,  0.1484,  5.3654, -3.9302, -6.3636,  0.    ,  0.    , -1.8795, -0.6519,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2021,-16.6652
N8,-35.5273,  1.7239, 24.5776,  0.1339,  5.2869, -4.2173, -6.1524,  0.    ,  0.    , -1.8744, -0.6479,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2235,-15.4736
A7,-36.6413,  1.9039, 24.016 ,  0.1961,  5.1414, -4.1451, -6.4957,  0.    ,  0.    , -1.8659, -0.6804,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4765,-17.0945
